business_token,transaction_date,entry_type,direction,amount_cents,transaction_status,internal_failure_reason,vendor_name,mcc,mcc_description,merchant_country,pos_data_type,token_wallet_type,pos_data_attended,pos_data_on_premise,card_entry_mode,pin_entered,pan_entry_mode,card_network,avs_result
business_sgTVjfkcmcAt,2022-06-03 2:01:46,card,from,15149,SETTLED,,THE HOME DEPOT #3037,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_ShXMUU1ccQnx,2022-06-03 3:17:17,card,from,6650,SETTLED,,VESTA  *AT&T PREPAID,4814,"Fax services, Telecommunication Services",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_98JFPBHrtjcq,2022-06-03 6:24:31,card,to,6009,SETTLED,,MINTED LLC,2741,Miscellaneous Publishing and Printing,USA,,,,,,,,MASTERCARD,
business_JdqojUMWtYU8,2022-06-03 7:40:08,card,to,20,SETTLED,,RBT GULF OIL 92053403,6532,,USA,,,,,,,,MASTERCARD,
business_NrfhrFmh4xUq,2022-06-03 9:04:40,card,from,1059,SETTLED,,ADOBE PRODUCTS,5734,Computer Software Stores,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_NrfhrFmh4xUq,2022-06-03 9:04:42,card,from,3374,SETTLED,,ADOBE AUDITION,5734,Computer Software Stores,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_v6TuAVst3Sn1,2022-06-03 9:59:01,card,from,1644,SETTLED,,AMZN Mktp US*E788X2VS3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-06-03 10:36:04,ach_internal,from,11100,RETURNED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_2CCk7Nc3Vdxg,2022-06-03 10:46:17,card,from,999,SETTLED,,APPLE.COM/BILL,5735,Record Shops,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_KqhEm58oNPuc,2022-06-03 11:10:12,ach_external,to,700000,SETTLED,,d7xOqNNbZQZwgVARnYiv+UKML2ISA62Rycnts/1jtSM=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-03 11:10:28,ach_external,to,134691,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-03 11:10:46,ach_external,to,40395,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-06-03 11:11:06,ach_external,to,11500,SETTLED,,wX/Tpegbn2ET1IsW8MpyMBSldsuWSUW++6NXVbH45Vs=,,,,,,,,,,,,
business_UGVFq2hebydM,2022-06-03 11:11:15,ach_external,to,5398,SETTLED,,XodbyQo2AUd7Xt9NdkDL93SDlxs3NfrLEVsxJa3WjEk=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-03 11:11:21,ach_external,to,6797,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-06-03 11:12:00,ach_external,from,563227,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_c5DUbA5jxeVe,2022-06-03 11:12:02,ach_external,from,444364,SETTLED,,fwLLWiyZkabsCFuH7FBo+fA/Q2GwlGXGIIoK8hcjkGI=,,,,,,,,,,,,
business_CSUwH5xmvpYe,2022-06-03 11:12:12,ach_external,from,47500,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_CSUwH5xmvpYe,2022-06-03 11:12:16,ach_external,from,30000,SETTLED,,xMnr70nezv5mnfpBcXPwXe/gXhAfIuFE6wPDwDIQrJA=,,,,,,,,,,,,
business_GthGNve4Ku76,2022-06-03 11:12:56,ach_external,from,1700,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-03 11:27:43,card,from,2116,SETTLED,,PRESSED CAFE SALEM,5812,Eating places and Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-03 11:53:50,ach_internal,from,11100,SETTLED,,oMPjD1yo/3fRJdBhmg+woek5NVsV/zhBBeNWCbXnIMA=,,,,,,,,,,,,
business_rAjpkg5SiHvz,2022-06-03 11:57:41,ach_internal,from,35000,SETTLED,,GnbcdcAFK2iNrsF2Tr4SJfrvEFXLAc+OnviTNoSa1jU=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-03 12:57:43,card,from,9431,SETTLED,,LOWES #01057*,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_HWUf2mxY7wyK,2022-06-03 13:21:23,card,from,368900,SETTLED,,VIRGINIA DEPARTMENT OF,9311,Tax Payments,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_HWUf2mxY7wyK,2022-06-03 13:21:25,card,from,395,SETTLED,,VA DEPT OF TAXATION FE,9311,Tax Payments,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-06-03 13:48:19,card,from,932,SETTLED,,SPEEDWAY #07137,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-03 13:48:33,card,from,974,SETTLED,,HUCK'S FOOD & FUEL S,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-03 13:51:52,card,from,5000,SETTLED,,"THUMBTACK,* THUMBTACK",7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_ShXMUU1ccQnx,2022-06-03 15:49:02,card,from,2000,SETTLED,,CASH APP*MARK BECKF,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_RR5HKs2b11pT,2022-06-03 16:05:52,card,from,908,SETTLED,,CHICK-FIL-A  #01588,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-03 16:06:21,card,from,1193,SETTLED,,IMOS PIZZA-NORTH MAIN,5812,Eating places and Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_KqhEm58oNPuc,2022-06-03 16:24:53,ach_internal,from,300000,SETTLED,,aK0ZR0tG/XSvUmKwCCJHmtx5L0SMR/KdwX2wd22u6fc=,,,,,,,,,,,,
business_GthGNve4Ku76,2022-06-03 16:39:36,card,from,5865,SETTLED,,MEIJER 229 GAS STATION,5542,Automated Fuel Dispensers,USA,FUEL_MACHINE,,FALSE,FALSE,PRESENT,TRUE,ICC,INTERLINK,FAIL
business_HWUf2mxY7wyK,2022-06-03 17:10:17,ach_external,from,4837,SETTLED,,vYXOK0aMpGeNHSdVzytuYmyBD+mJ3o6hjzOWa7nBVrs=,,,,,,,,,,,,
business_xS1GSdvqvGVH,2022-06-03 17:25:10,ach_internal,from,44900,SETTLED,,mDO9FH50CyZ3OTP7vBBIobX/iqkykLvKJjc+h1NcvQo=,,,,,,,,,,,,
business_ShXMUU1ccQnx,2022-06-03 17:50:04,card,from,10000,SETTLED,,CASH APP*MALCOM SHA,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-06-03 18:07:22,card,from,500,SETTLED,,QT 643,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-03 18:09:21,card,from,7537,SETTLED,,QT 643,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_eHygkSRP62iz,2022-06-03 18:09:47,card,from,9568,SETTLED,,Vernacular - German Vi,5621,Women’s Ready-to-Wear Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-03 18:22:26,card,from,5393,SETTLED,,THE HOME DEPOT #3015,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-06-03 18:46:11,card,from,1295,SETTLED,,CANVA* I03440-24553094,7221,Photographic Studios,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_RR5HKs2b11pT,2022-06-03 18:59:12,card,from,6858,SETTLED,,AMZN Mktp US*TM4CW6AS3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_pGErY9hkzHwZ,2022-06-03 19:25:25,card,from,699,SETTLED,,GULF OIL 92037596,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_xS1GSdvqvGVH,2022-06-03 19:29:13,ach_internal,from,255100,SETTLED,,X63Zj2GUhBtd2KW3hNrqkn5Xni7lYqQtY3ElG3xwtfc=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-03 20:42:24,card,from,4300,SETTLED,,SPORT CLIPS - NH106,7230,Barber and Beauty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-03 21:04:03,card,from,1097,SETTLED,,TROPICAL WORLD PETS,5995,"Pet Shops, Pet Foods, and Supplies Stores",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-06-03 21:10:12,ach_external,to,108806,SETTLED,,bmigdQ6wQIaxICo3I21Zcy9/Oqj7FPaR//wSDay5zyA=,,,,,,,,,,,,
business_RR5HKs2b11pT,2022-06-03 21:43:45,card,from,972,SETTLED,,DD/BR #342104,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-06-03 23:10:16,ach_external,to,230250,SETTLED,,r4WCwxTgQ0/P9oFMZpeAhJ6BkYJx25bhEZNe5oBmZJs=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-04 1:11:13,card,from,3591,SETTLED,,Amazon.com*WC42X69R3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ADDRESS_ONLY
business_Pc9f2sKhz8Ut,2022-06-04 1:22:44,ach_internal,from,200000,SETTLED,,CWNXrt/pj2LX+YmwMuPCbZVcB8oN6XdpVaSzOdvxn3E=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-04 5:19:50,card,from,794,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-06-04 6:16:30,card,from,123750,SETTLED,,THE MUSE,7299,Miscellaneous Personal Services ( not elsewhere classifies),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-06-04 6:19:29,ach_internal,from,111100,SETTLED,,GA9pHXqi1HL+umKgphNtdZlbLs5QbDT3nMjcQpF33IA=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-04 6:33:08,card,from,699,SETTLED,,MICROSOFT*STORE,5818,Digital Goods: Large Digital Goods Merchant,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_g5oeQtakbRSk,2022-06-04 6:41:06,card,from,378,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-06-04 6:48:30,card,from,18771,SETTLED,,EASYSHIP.COM,4215,"Courier Services – Air or Ground, Freight forwarders",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_g5oeQtakbRSk,2022-06-04 7:37:18,ach_internal,from,25000,SETTLED,,+xcwm78hzc5oIwxT08axt0UT53Fz4MwWMsSzPlSaXxY=,,,,,,,,,,,,
business_v6TuAVst3Sn1,2022-06-04 8:04:34,card,from,5104,SETTLED,,WAWA 5102     00051029,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-04 11:25:06,card,from,4378,SETTLED,,AMZN Mktp US*XQ2K90Q03,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_g5oeQtakbRSk,2022-06-04 13:08:23,card,from,2500,SETTLED,,SQUARESPACE INC.,7372,"Computer Programming, Integrated Systems Design and Data Processing Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-06-04 13:21:23,ach_internal,from,40000,SETTLED,,RsEtLgoocU7BkEhef60sevrpqgsoiRyJb/SMvfdyQ8I=,,,,,,,,,,,,
business_8J874G7wtVS3,2022-06-04 13:40:19,card,to,8937,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-04 13:47:05,card,from,3500,SETTLED,,CASH APP*SALLEY SUL,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_8J874G7wtVS3,2022-06-04 13:47:37,card,to,2948,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-04 13:48:08,card,to,3930,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-04 13:48:34,card,to,475,SETTLED,,SQC*<Cash Out        >,6536,,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MAESTRO,FAIL
business_8J874G7wtVS3,2022-06-04 13:49:06,card,from,12713,SETTLED,,GETAROUND* BOOKING,4789,"Transportation Services, Not elsewhere classified)",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-06-04 13:55:48,ach_internal,from,70000,SETTLED,,e6Sq6tt63OiwB1h81D1F9yMh/VkVHSijFVj7tOM2AC0=,,,,,,,,,,,,
business_M32Gdm6KDCgs,2022-06-04 14:25:43,card,from,11414,SETTLED,,O'REILLY AUTO PARTS 58,5533,"Automotive Parts, Accessories Stores",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-06-04 16:55:20,card,from,5148,SETTLED,,28TH ST AGO #28,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_RR5HKs2b11pT,2022-06-04 17:12:37,card,from,1638,SETTLED,,DD/BR #342104,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-04 17:55:22,card,to,100,SETTLED,,RBT SHELL OIL 57544910,6532,,USA,,,,,,,,MASTERCARD,
business_2CCk7Nc3Vdxg,2022-06-04 18:07:08,card,from,768,SETTLED,,HONEYBOOK.COM,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_c5DUbA5jxeVe,2022-06-04 18:33:12,card,from,1298,SETTLED,,ZOOM.US 888-799-9666,4814,"Fax services, Telecommunication Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_GthGNve4Ku76,2022-06-04 19:19:54,card,from,1000,SETTLED,,STONY CREEK METROPARK,9399,Government Services ( Not Elsewhere Classified),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-06-04 19:49:42,atm,from,16325,SETTLED,,CIRCLE K #47-K007262,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_JdqojUMWtYU8,2022-06-04 20:17:08,card,from,9990,SETTLED,,WM SUPERCENTER #2994,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_KqhEm58oNPuc,2022-06-04 20:53:52,ach_internal,from,300000,SETTLED,,aK0ZR0tG/XSvUmKwCCJHmtx5L0SMR/KdwX2wd22u6fc=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-04 21:30:46,card,from,10000,SETTLED,,MURPHY EXPRESS 8843,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-04 22:24:34,card,from,23707,SETTLED,,WAL-MART #0313,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_RR5HKs2b11pT,2022-06-04 23:32:43,card,from,975,SETTLED,,SQ *WAVES SHAVE ICE LL,5814,Fast Food Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-05 0:05:39,card,from,15694,SETTLED,,THE HOME DEPOT #3007,5200,Home Supply Warehouse Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_98JFPBHrtjcq,2022-06-05 0:11:45,card,from,1295,SETTLED,,CANVA* I03442-0151547,7221,Photographic Studios,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_pGErY9hkzHwZ,2022-06-05 1:44:56,card,from,20000,SETTLED,,SQ *NORTH END BISTRO,5812,Eating places and Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_ShXMUU1ccQnx,2022-06-05 1:47:35,card,from,25000,SETTLED,,SP Q,5691,Men’s and Women’s Clothing Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-06-05 7:42:48,card,from,17736,SETTLED,,Amazon.com*8028V8JY3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-06-05 8:56:06,card,from,2149,SETTLED,,AMZN Mktp US*RE1SW3LC3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_v6TuAVst3Sn1,2022-06-05 8:56:11,card,from,859,SETTLED,,AMZN Mktp US*7C9L407F3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-05 12:06:09,card,from,5999,SETTLED,,PlentyofFish Media LLC,7273,Dating and Escort Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-06-05 12:24:27,card,from,2499,SETTLED,,gotinder.com/help,7273,Dating and Escort Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH_ZIP_ONLY
business_RR5HKs2b11pT,2022-06-05 12:37:33,card,from,803,SETTLED,,AMZN Mktp US*J85K70BG3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_JdqojUMWtYU8,2022-06-05 15:03:16,card,from,641,SETTLED,,CASEYS #2734,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-05 15:08:50,card,from,10900,SETTLED,,"LEADDYNO, LLC",7392,"Management, Consulting, and Public Relations Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-06-05 15:33:50,card,from,3000,SETTLED,,PIXIESET.COM,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_RR5HKs2b11pT,2022-06-05 16:43:38,card,from,537,SETTLED,,WM SUPERC Wal-Mart Sup,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_Yv5YsyzAb6Be,2022-06-05 18:19:06,card,from,1307,SETTLED,,CROSSOVER TRUE VALUE,5251,Hardware Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_g5oeQtakbRSk,2022-06-05 19:38:48,card,from,2412,SETTLED,,SQ *LIL' VEGERIE,5812,Eating places and Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_NrfhrFmh4xUq,2022-06-05 19:52:44,card,from,1200,SETTLED,,SANEBOX: EMAIL FILTER,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-06-05 20:24:16,card,from,3390,SETTLED,,AMZN Mktp US*E40155393,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-05 20:24:20,card,from,1299,SETTLED,,AMZN Mktp US*AL7ZP3MR3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-05 20:24:25,card,from,18090,SETTLED,,Amazon.com*F14PD2WN3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_ShXMUU1ccQnx,2022-06-05 21:04:51,card,from,2000,SETTLED,,CASH APP*5INCO,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_c5DUbA5jxeVe,2022-06-05 21:18:44,card,from,100,SETTLED,,WWW.PRACTICEOWNER.COM,5734,Computer Software Stores,NZL,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-06-05 22:30:03,atm,from,50300,SETTLED,,QUIKTRIP #642,6011,Financial Institutions – Manual Cash Disbursements,USA,ATM,,FALSE,FALSE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_sgTVjfkcmcAt,2022-06-05 22:35:52,card,from,10971,SETTLED,,PEAR TREE INN FENTON,3693,DRURY INNS,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-06-05 23:45:00,card,from,499,SETTLED,,HUSHED 1-800-631-7565,5817,Digital Goods: Applications (Excludes Games),CAN,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_mPhiyWLi1Ete,2022-06-06 0:00:08,card,from,14708,SETTLED,,POSTAGE GOSHIPPO.COM,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_98JFPBHrtjcq,2022-06-06 5:06:42,card,from,2237,SETTLED,,"THUMBTACK,* THUMBTACK",7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_eMsN3azWaHGB,2022-06-06 11:10:15,ach_external,to,220872,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_g5oeQtakbRSk,2022-06-06 11:10:21,ach_external,to,165203,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_KDTaVJHbToVf,2022-06-06 11:10:23,ach_external,to,81999,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-06-06 11:10:23,ach_external,to,317500,SETTLED,,ZV9ljMGWhvMyMKNQWMKBQ50RKp2Aq7J2C0GhKl1qJh0=,,,,,,,,,,,,
business_pGErY9hkzHwZ,2022-06-06 11:10:33,ach_external,to,34746,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
